CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,FCLTY_NM,RPRSNTV_TEL_NO,ZIP_NO,FCLTY_ADDR,FCLTY_DETAIL_ADDR,MAIN_ITEM_CD,MAIN_ITEM_NM,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,COURSE_FLAG_CD,COURSE_ITEM_NM,COURSE_NM
41,경기,41390,시흥시,베스트볼링센터,0313168585,14912,경기도 시흥시 비둘기공원5길 23,"5층,6층 베스트볼링센터(대야동)",10,볼링,126.7902494,37.4422217,장애인강좌,,
41,경기,41610,광주시,베스트장애아동재활치료센터,027628585,12722,경기도 광주시 곤지암읍 광여로 555-40,1층 베스트장애아동재활치료센터,07,댄스,127.3956862,37.3711168,장애인강좌,,
41,경기,41390,시흥시,베스트탁구클럽,0313197050,15040,경기도 시흥시 중심상가로 38,3층 베스트탁구클럽(정왕동),21,탁구,126.7223613,37.3526830,장애인강좌,,
41,경기,41280,고양시,벨린필라테스,,10355,경기도 고양시 일산동구 중산로 63,501호 벨린필라테스(중산동),79,필라테스,126.7821351,37.6777246,장애인강좌,,
41,경기,41280,고양시,별 태권도장,,10583,경기도 고양시 덕양구 삼송로 303,2층 별 태권도장(지축동),22,태권도,126.9079145,37.6526698,장애인강좌,,
41,경기,41190,부천시,복사골스포츠센터,0323405390,14596,경기도 부천시 장말로 107,지하2층 복사골스포츠센터(상동),12,수영,126.7542326,37.4947861,장애인강좌,,
41,경기,41460,용인시,복싱멘토스쿨,023351022,17027,경기도 용인시 처인구 포곡읍 포곡로 110-1,신성빌딩 3층 복싱멘토스쿨,76,복싱,127.2178653,37.2692042,장애인강좌,,
41,경기,41250,동두천시,본국무예 송내합기도 검예 사예,0318598828,11350,경기도 동두천시 중앙로 112,메인프라자 601호(지행동),75,합기도,127.0525009,37.8914739,장애인강좌,,
41,경기,41450,하남시,본필라테스,0317941403,12909,경기도 하남시 미사강변대로226번길 15,"4층 402호 , 403호(망월동)",79,필라테스,127.1846878,37.5701068,장애인강좌,,
41,경기,41590,화성시,볼더박스 클라임,0312225014,18401,경기도 화성시 경기대로 1038,A동 402호(진안동),03,기타종목,127.0350587,37.2084341,장애인강좌,,
41,경기,41190,부천시,부천국민체육센터,023400812,14509,경기도 부천시 석천로 293,부천국민체육센터(중동),12,수영,126.7639107,37.5127570,장애인강좌,,
41,경기,41190,부천시,부천도시공사 부천체육관 스포츠센터,0323400781,14509,경기도 부천시 석천로 293,내 스포츠센터(중동),25,헬스,126.7639107,37.5127570,장애인강좌,,
41,경기,41190,부천시,부천클라이밍센터,0326123079,14625,경기도 부천시 부일로 300,지하 1층(상동),03,기타종목,126.7635450,37.4882121,장애인강좌,,
41,경기,41220,평택시,비바당구클럽,0316813949,17944,경기도 평택시 안중읍 현화중앙길 1,303호,03,기타종목,126.9206806,36.9786750,장애인강좌,,
41,경기,41270,안산시,비스트&비키니,,15382,경기도 안산시 단원구 라성안길 17,(원곡동) 5층 비스트&비키니,25,헬스,126.8023444,37.3277604,장애인강좌,,
41,경기,41190,부천시,비엔알(B&R)휘트니스,0326656989,14559,경기도 부천시 조마루로 387,비앤알휘트니스(원미동) 4층,25,헬스,126.7870093,37.4980386,장애인강좌,,
41,경기,41550,안성시,빅토리짐,026770821,17577,경기도 안성시 아양1로 77-10,해천프라자 4층(옥산동),25,헬스,127.2583533,37.0078255,장애인강좌,,
41,경기,41480,파주시,사단법인 대한생활체육지도자연합회 파주지점,0319434447,10933,경기도 파주시 중앙로 160,금촌다목적실내체육관(금릉동),12,수영,126.7864897,37.7561194,장애인강좌,,
41,경기,41460,용인시,사단법인 용인스포츠클럽,07051720890,16811,경기도 용인시 수지구 신봉1로 181,용인스포츠클럽(신봉동),09,배드민턴,127.0672553,37.3288595,장애인강좌,,
41,경기,41590,화성시,사단법인 해다온 복지협회 화성지부,03180037896,18453,경기도 화성시 동탄중심상가2길 26-15,4층 403호(반송동),06,롤러인라인,127.0742946,37.2066023,장애인강좌,,
41,경기,41570,김포시,사랑가득 합기도,0319962485,10070,경기도 김포시 김포한강9로12번길 123,비호뉴팰리스3차 6층 합기도(구래동),75,합기도,126.6269905,37.6407618,장애인강좌,,
41,경기,41270,안산시,사제일심태권도,0313654697,15217,경기도 안산시 단원구 선부로 183,5층 2호 사제일심태권도(선부동),22,태권도,126.8154246,37.3419998,장애인강좌,,
41,경기,41190,부천시,사회적협동조합학교체육진흥원,0327234989,14532,경기도 부천시 정주로 6,94 비즈타워 3층(도당동),03,기타종목,126.7799683,37.5059249,장애인강좌,,
41,경기,41130,성남시,삼진볼링타운,0317355553,13192,경기도 성남시 중원구 희망로 404,"2,3,4층(금광동)",10,볼링,127.1601539,37.4415378,장애인강좌,,
41,경기,41270,안산시,상록우리들 탁구장,03188361577,15541,경기도 안산시 상록구 반석로 54,신안프라자 307호(본오동),21,탁구,126.8662039,37.2964617,장애인강좌,,
41,경기,41130,성남시,상원용인대태권점핑,,13158,경기도 성남시 중원구 은행로 2,2층(은행동),22,태권도,127.1621604,37.4548793,장애인강좌,,
41,경기,41220,평택시,샤인 크로스핏,07075794556,17854,경기도 평택시 비전2로 216,로얄프라자 5층(비전동),03,기타종목,127.1141594,37.0022539,장애인강좌,,
41,경기,41590,화성시,샤크베이레슨전문수영장,0313764082,18501,경기도 화성시 동탄순환대로 257,종산타워 4층 샤크베이레슨전문수영장(산척동),12,수영,127.1185212,37.1706204,장애인강좌,,
41,경기,41550,안성시,서안성체육센터,0316530706,17550,경기도 안성시 공도읍 용머리큰길 20,서안성체육센터,12,수영,127.1676709,37.0079925,장애인강좌,,
41,경기,41170,안양시,석사경희대충무태권도장,0314449801,13986,경기도 안양시 만안구 박달우회로138번길 41,2층 석사경희대충무태권도장(박달동),22,태권도,126.9109937,37.4058888,장애인강좌,,
41,경기,41270,안산시,석호창조 체육관,0314089596,15589,경기도 안산시 상록구 네고지2길 20,1층 석호창조 체육관(사동),22,태권도,126.8503033,37.2961623,장애인강좌,,
41,경기,41280,고양시,설렘필라테스,0319739609,10500,경기도 고양시 덕양구 화중로 72,803호 설렘필라테스(화정동),79,필라테스,126.8310953,37.6336038,장애인강좌,,
41,경기,41460,용인시,수지댄스스포츠,,16837,경기도 용인시 수지구 풍덕천로139번길 8,.3층 302호 수지댄스(풍덕천동),07,댄스,127.0965416,37.3244147,장애인강좌,,
41,경기,41190,부천시,소사국민체육센터,0323405334,14771,경기도 부천시 소사로 108,소사국민체육센터(소사본동),12,수영,126.7983776,37.4684543,장애인강좌,,
41,경기,41220,평택시,소사벌레저 주식회사(소사벌탁구장),0235120889,17854,경기도 평택시 비전2로 200,2층 206호(비전동),21,탁구,127.1128646,37.0012663,장애인강좌,,
41,경기,41190,부천시,소아청소년뇌발달연구소,0327193311,14612,경기도 부천시 신흥로 85,심곡동 298-17번지 2층(심곡동),03,기타종목,126.7775790,37.4913932,장애인강좌,,
41,경기,41190,부천시,송내사회체육관,0326686300,14726,경기도 부천시 경인로 120번길45(송내동),송내사회체육관,21,탁구,126.7689101,37.4819656,장애인강좌,,
41,경기,41220,평택시,송탄드림복싱클럽,0316688687,17783,경기도 평택시 송탄로 119,광산타워 3층 송탄드림복싱클럽(이충동),76,복싱,127.0567334,37.0554035,장애인강좌,,
41,경기,41110,수원시,수원시장애인종합복지관,0315485638,16227,경기도 수원시 영통구 창룡대로 255,수원시장애인종합복지관(이의동),12,수영,127.0361529,37.2957972,장애인강좌,,
41,경기,41110,수원시,수원클라이밍센터,03180252016,16234,경기도 수원시 팔달구 월드컵로357번길 23-18,{우만동)송희아트 B1(우만동),03,기타종목,127.0306144,37.2881405,장애인강좌,,
41,경기,41210,광명시,쉬즈댄스아카데미,0220660122,14236,경기도 광명시 철산로 27,명동빌딩 4층 쉬즈댄스아카데미(철산동),78,요가,126.8690078,37.4768323,장애인강좌,,
41,경기,41150,의정부시,스타볼링장,0318480010,11800,경기도 의정부시 월유로 16,GS프라자 10층 스타볼링센터(산곡동),10,볼링,127.1101742,37.7287876,장애인강좌,,
41,경기,41110,수원시,스타틀파우라 축구아카데미,07087540707,16603,경기도 수원시 권선구 상탑로21번길 38-12,스타틀파우라 축구아카데미(탑동),20,축구,126.9739507,37.2726190,장애인강좌,,
41,경기,41270,안산시,스타헬스 에어로빅,0314160787,15305,경기도 안산시 상록구 부곡로 124,5층 스타헬스(부곡동),25,헬스,126.8636990,37.3328209,장애인강좌,,
41,경기,41280,고양시,스텔라 캐롬 클럽,023815594,10568,경기도 고양시 덕양구 권율대로 907,4층(신원동),03,기타종목,126.8910557,37.6645257,장애인강좌,,
41,경기,41550,안성시,스포데이 안성점,0316569067,17560,경기도 안성시 공도읍 공도로 159,3층 스포데이휘트니스,25,헬스,127.1765645,37.0034962,장애인강좌,,
41,경기,41270,안산시,스포밸리gym,0314875050,15470,경기도 안산시 단원구 광덕대로 168,6층(고잔동),25,헬스,126.8308408,37.3112940,장애인강좌,,
41,경기,41170,안양시,스포츠와사람들 문화 스포츠 육성센터,0313878320,13946,경기도 안양시 동안구 관악대로 346,"501호 (관양동, 코오롱동산타워)",04,농구,126.9614726,37.4034200,장애인강좌,,
41,경기,41590,화성시,슬기로운 운동발달센터,,18417,경기도 화성시 병점1로 66-12,하이코아 2층 슬기로운 운동발달센터(병점동),03,기타종목,127.0415549,37.2021399,장애인강좌,,
41,경기,41610,광주시,슬기로운 탁구생활,,12768,경기도 광주시 고불로 7,2층 슬기로운 탁구생활(중대동),21,탁구,127.2343371,37.3959436,장애인강좌,,
41,경기,41390,시흥시,시흥도시공사(능곡어울림센터),0314886950,14992,경기도 시흥시 능곡로 140,능곡어울림센터(능곡동),12,수영,126.8159456,37.3664199,장애인강좌,,
41,경기,41390,시흥시,시흥어울림국민체육센터,0313107871,15055,경기도 시흥시 정왕대로233번길 33,시흥어울림국민체육센터 1층 안내데스크(정왕동),12,수영,126.7410014,37.3484041,장애인강좌,,
41,경기,41150,의정부시,신곡최강태권도,0318481145,11741,경기도 의정부시 능곡로 66,으뜸신명 아파트 단지내 상가2층(신곡동),22,태권도,127.0617645,37.7433216,장애인강좌,,
41,경기,41150,의정부시,신곡탁구장,,11730,경기도 의정부시 경의로 192,3층 신곡탁구장(신곡동),21,탁구,127.0570536,37.7332357,장애인강좌,,
41,경기,41310,구리시,신봉화태권도장,0315660733,11948,경기도 구리시 장자대로86번길 14-11,3층(수택동),22,태권도,127.1393094,37.5868202,장애인강좌,,
41,경기,41110,수원시,심검도,0312957601,16650,경기도 수원시 권선구 매송고색로676번길 3,(고색동),01,검도,126.9787274,37.2499469,장애인강좌,,
41,경기,41590,화성시,쎈바디운동센터,0312712512,18435,경기도 화성시 동탄지성로 109,304호 쎈바디운동센터(반송동),03,기타종목,127.0629413,37.2083121,장애인강좌,,
41,경기,41110,수원시,쎈바디트레이닝센터,0312712512,16329,경기도 수원시 장안구 덕영대로535번길 38,로얄프라자 7층(천천동),25,헬스,126.9823273,37.2971720,장애인강좌,,
41,경기,41550,안성시,씨엔케이피트니스짐,0316568253,17558,경기도 안성시 공도읍 서동대로 4478,롯데마트2층 씨엔케이피트니스짐,14,에어로빅,127.1994978,37.0078386,장애인강좌,,
41,경기,41150,의정부시,씨엘요가 평생교육원,028515922,11788,경기도 의정부시 충의로 62,경은빌딩 5층(용현동),78,요가,127.0874244,37.7374989,장애인강좌,,
41,경기,41280,고양시,아가페고양시발달장애인주간방과후활동서비스제공기관,0319053055,10303,경기도 고양시 일산동구 숲속마을로 207,2층(식사동),25,헬스,126.8044220,37.6721704,장애인강좌,,
41,경기,41830,양평군,아나파피지오센터,07080648076,12554,경기도 양평군 양평읍 양근로 114,흥우빌딩 201호,03,기타종목,127.4851988,37.4950540,장애인강좌,,
41,경기,41220,평택시,아름다운 탁구클럽,0316562637,17899,경기도 평택시 평남로 653,지층1(비전동),21,탁구,127.1071282,36.9922565,장애인강좌,,
41,경기,41130,성남시,아리아요가 단대오거리지점,0317323344,13248,경기도 성남시 중원구 산성대로 340-1,범원빌딩 9층(중앙동),78,요가,127.1545917,37.4433741,장애인강좌,,
41,경기,41460,용인시,아미댄스학원,,16837,경기도 용인시 수지구 풍덕천로139번길 8,동림빌딩 3층 302호 아미댄스학원(풍덕천동),07,댄스,127.0965416,37.3244147,장애인강좌,,
41,경기,41460,용인시,아이공간 용인점,026790530,17006,경기도 용인시 기흥구 동백 죽전대로 444,"C-401, C-406호",03,기타종목,127.1515224,37.2779500,장애인강좌,,
41,경기,41410,군포시,아이공간군포산본점,023965009,15865,"경기도 군포시 번영로 515(산본동, 유화프라자)",4층,03,기타종목,126.9337130,37.3590834,장애인강좌,,
41,경기,41170,안양시,아이공간안양평촌점,024226958,14120,경기도 안양시 동안구 흥안대로 94,"201호, 202호 (호계동, 리치밸리)",03,기타종목,126.9552292,37.3692095,장애인강좌,,
41,경기,41220,평택시,아이랑 운동발달센터,0316580215,18034,경기도 평택시 소사5길 5,5층 501호(소사동),03,기타종목,127.1268210,36.9909399,장애인강좌,,
41,경기,41630,양주시,양주도시공사(옥정호수스포츠센터),0318289854,11473,경기도 양주시 옥정동로7길 110,옥정호수스포츠센터(옥정동),12,수영,127.0949312,37.8229999,장애인강좌,,
41,경기,41170,안양시,아이비젼,024427792,13986,경기도 안양시 만안구 양화로 148번길 36,1*2층,03,기타종목,126.9104943,37.4062793,장애인강좌,,
41,경기,41270,안산시,아이앤디 운동발달센터,0315023902,15629,경기도 안산시 상록구 항가울로 28,"상가 102동 205호(사동, e편한세상 상록)",03,기타종목,126.8476537,37.2848508,장애인강좌,,
41,경기,41270,안산시,아이하트운동발달센터,0314153250,15495,경기도 안산시 상록구 중보로 55,삼성프라자 405호(이동),03,기타종목,126.8526312,37.3079672,장애인강좌,,
41,경기,41460,용인시,아임필라테스,0318899558,16930,경기도 용인시 수지구 만현로 120,205(상현동),79,필라테스,127.0847161,37.3060547,장애인강좌,,
